smiles,tanimoto_coefficient,id
Nc1ccc(C(c2ccc(N)cc2)=C3C=CC(=N)C=C3)cc1,0.1836734693877551,4252557
N[C@H]1[C@@H]([C@@H]2C[C@H]1CC2)C(C)C,0.13953488372093023,11110700
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.1794871794871795,11110789
O1[C@]2(O[C@H]([C@@H](CC2)C)Cc3oc4c(n3)c(c(NC)cc4)C(=O)O)[C@@H](C[C@@H]([C@@H]1[C@H](C(=O)c5[nH]ccc5)C)C)C,0.17857142857142858,11110980
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N[C@@H](Nc2c1)[C@H]3[C@@H]4C[C@H](C3)C=C4,0.15,11111009
O1C(NC(C2CC2)C3CC3)=NCC1,0.15217391304347827,11111726
O=C1NN=C(c2ccc(/N=C(/NC#N)\NC)cc2)[C@H](C1)C,0.18333333333333332,11111797
O1C(=O)[C@@H]([C@@H]2[C@@H]1C=3[C@@](CC2)(C=CC(=O)C3C)C)C,0.1935483870967742,11113135
O1O[C@]2(O[C@H]3[C@@]14[C@@H]([C@H](C(O3)=O)C)CC[C@@H]([C@@H]4CC2)C)C,0.19047619047619047,11113144
O[C@H]1[C@@]([C@H]2[C@@]([C@@H](C(CC2)=C)C/C=C\3/C(OC[C@H]3O)=O)(CC1)C)(CO)C,0.19480519480519481,11113149
O[C@]1(C(CC(=O)C=C1C)(C)C)/C=C\C(=C\C(=O)O)\C,0.17543859649122806,11113157
O1[C@@H]2[C@H]([C@@H]3N(C2)CC[C@H]31)NC,0.1509433962264151,11113185
O1C(=O)[C@H]([C@H]2[C@H]1[C@H]3C(C(=O)C=C3C)=C(CC2)C)C,0.18518518518518517,11113191
O(C=1[C@@H]2N(CC1)CC[C@@H]2O)C(=O)[C@@](O)([C@@H](OC)C)C(C)C,0.19444444444444445,11113196
O[C@H]([C@H]1[NH+]2C[C@H]([C@H](C1)CC2)C=C)c3c4c(ncc3)cccc4,0.18032786885245902,11113212
O1C(=O)[C@H]([C@@H]2[C@H]3[C@H]4N([C@@H](C3)[C@H]5OC(=O)[C@H](C5)C)CCCC[C@@H]4[C@H]([C@@H]21)CC)C,0.18518518518518517,11113218
O1C(=O)[C@H]([C@H]2[C@@H]1[C@H]3C(C(=O)C=C3C)=C(C[C@@H]2O)C)C,0.1774193548387097,11113235
O1C(=O)[C@@]23[C@@]4([C@](O)(C[C@@H]2OC(=O)C3)C(C)(C)C)[C@@H]1OC(=O)[C@H]4O,0.1368421052631579,11113237
O1[C@@]23[C@@]4([C@H](OC2=O)C[C@@H]([C@@]45[C@@H]1OC(=O)[C@@H]5O)C(C)(C)C)[C@H](O)[C@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.15384615384615385,11113238
O(C(=O)C(CC)(C)C)[C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](C1)C)C)CC[C@H]3OC(=O)C[C@@H](C3)O,0.19444444444444445,11113242
O1[C@]23[C@@]4([C@H](OC2=O)C[C@H]([C@@]45[C@H]1OC(=O)[C@@H]5O)C(C)(C)C)C[C@@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.1411764705882353,11113247
