smiles,tanimoto_coefficient,id
O1c2c3c(nc(O)c2C=CC1(C)C)ccc(OC)c3,0.25,846220
S(C1=NCCN1)CC(=O)O,0.32558139534883723,846406
O[C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(CC3)=CC(=O)CC4)C)C(=O)C2)CC1)C)C(=O)COC(=O)C,0.7758620689655172,855514
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.16216216216216217,855523
[nH]1c2c(c3c1cccc3)ccnc2,0.24,855536
O=C(N1C(=O)CCC1)c2ccc(OC)cc2,0.3793103448275862,855554
O=C(NCCC(=O)O)c1ccccc1,0.4411764705882353,855574
O=C(O)CC1(CCCCC1)CN,0.23529411764705882,855579
O(c1c(OC)cccc1)CC(O)COC(=O)N,0.3333333333333333,855587
S(=O)(=O)(N)c1ccc(cc1)C(=O)O,0.46153846153846156,855592
O=C(O)C(c1ccc(cc1)CC(C)C)C,0.3157894736842105,855602
Ic1c2c(nccc2)c(O)c(I)c1,0.2558139534883721,855609
O(Cc1n(c(N(=O)=O)cn1)C)C(=O)N,0.24489795918367346,855618
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1,0.26666666666666666,855646
S(=O)(=O)(Nc1ncccc1)c2ccc(N)cc2,0.3181818181818182,855656
S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(c1)C(=O)O,0.32142857142857145,855675
Brc1cc(C(=O)c2c3c(oc2CC)cccc3)cc(Br)c1O,0.29310344827586204,855676
Clc1ccc(C(=O)n2c3c(c(c2C)CC(OCC(=O)O)=O)cc(OC)cc3)cc1,0.2777777777777778,855677
O(c1c2c(C(=O)c3c(C2=O)c(OC(=O)C)ccc3)cc(c1)C(=O)O)C(=O)C,0.28888888888888886,855680
S(=O)(=O)(CCn1c(N(=O)=O)cnc1C)CC,0.20967741935483872,855690
S(=O)(=O)(Nc1nnc(OC)cc1)c2ccc(N)cc2,0.32608695652173914,855697
Ic1c(O)ccc(c1)C[C@H](N)C(=O)O,0.46511627906976744,855708
SC[C@H](NC(=O)C)C(=O)O,0.38095238095238093,855714
S(=O)(=O)(NC(=O)c1ccccc1)c2ccc(N)cc2,0.3902439024390244,855720
S(c1cc2nc([nH]c2cc1)NC(OC)=O)c3ccccc3,0.3090909090909091,855748
Clc1nc2n(cnc2c(n1)N)[C@@H]3O[C@@H]([C@H](C3)O)CO,0.6538461538461539,855756
S(=O)(=O)(Nc1sccn1)c2ccc(NC(=O)CCC(=O)O)cc2,0.3508771929824561,855781
S(=O)(=O)(NC(=O)NCCCC)c1ccc(cc1)C,0.32727272727272727,855782
Fc1c(-c2cc(c(O)cc2)C(=O)O)ccc(F)c1,0.2857142857142857,855794
S(c1cc2nc([nH]c2cc1)NC(OC)=O)CCC,0.2857142857142857,855809
S1(=O)(=O)N(C(=C(O)c2c1cccc2)C(=O)Nc3sc(cn3)C)C,0.2608695652173913,855815
OC(CN1CCN(c2ccccc2)CC1)CO,0.425,855842
S(=O)(=O)(Nc1ncccn1)c2ccc(N)cc2,0.34146341463414637,855872
Clc1ccc(C(=O)NCCc2ccc(OC(C(=O)O)(C)C)cc2)cc1,0.4897959183673469,855877
O=C1c2c(C(=O)c3c1c(O)ccc3)cc(cc2O)C(=O)O,0.3333333333333333,855879
S1(=O)(=O)NCNc2c1cc(S(=O)(=O)N)c(c2)C(F)(F)F,0.19047619047619047,855883
O(C(=O)[C@@]1(N([C@@H](C=C1)C)C(=O)C)Cc2ccccc2)C,0.2916666666666667,17385557
O(C(=O)[C@@]1(N([C@@H](C=C1)C)C(=O)c2ccccc2)Cc3ccccc3)C,0.36231884057971014,17385558
O(C(=O)[C@@]1(N([C@@H](C=C1)C)C(OC)=O)Cc2ccccc2)C,0.2916666666666667,17385559
O=C(N1[C@](C=C[C@H]1C)(C(=O)O)Cc2ccccc2)c3ccccc3,0.3582089552238806,17385560
O=C(NCC(OC)=O)[C@@]1(N([C@@H](C=C1)C)C(=O)c2ccccc2)Cc3ccccc3,0.36486486486486486,17385568
O=C(NC)[C@@]1(N([C@@H](C=C1)C)C(=O)C)Cc2ccccc2,0.2916666666666667,17385577
O(C(=O)N1[C@](C=C[C@H]1C)(C(=O)O)Cc2ccccc2)C,0.2923076923076923,17385580
O=C(NCCOC)[C@@]1(N([C@@H](C=C1)C)C(OC)=O)Cc2ccccc2,0.3157894736842105,17385585
O=C1/C(/Nc2c1cccc2)=C\3/Nc4c(C3=O)cccc4,0.2857142857142857,17388669
O=C(O)/C(=C/[C@H]1C=2[C@@]([C@@H](CC1)C)(CCC2C)[H])/C,0.1864406779661017,17388672
P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,0.3333333333333333,17388679
P(OCC)(OCC)(OCC)=O,0.23333333333333334,17388682
Br/C(=C(/Br)\CO)/CO,0.12,17388688
S=C(Nc1c(NC(=S)NC(OC)=O)cccc1)NC(OC)=O,0.375,17388692
S1SCCC1CCCCC(=O)O,0.2702702702702703,17388693
Oc1c(C(C)(C)C)cc(O)cc1,0.28888888888888886,17388706
O=C(O)c1ccc(cc1)C(=O)O,0.7058823529411765,17388709
SC(C(C(C(C)C)(C)C)(C)C)(C)C,0.11904761904761904,17388711
O(OC(C)(C)C)C(=O)c1ccccc1,0.3548387096774194,17388713
OC(c1ccc(O)cc1)CNC,0.2972972972972973,17388717
S(=O)(=O)(NC(=O)C)c1ccc(N)cc1,0.5588235294117647,17388721
O=C1C(=C(C)C)CCC(C1)C,0.2222222222222222,17388750
S(=O)(=O)(N)c1ccc(cc1)C,0.30952380952380953,17388752
Oc1cc(C(C)(C)C)ccc1O,0.3225806451612903,17388754
O=N(=O)c1ccc(cc1)CCO,0.3939393939393939,17388767
O=C(NCC(=O)O)c1ccc(N(=O)=O)cc1,0.38461538461538464,17388768
O=N(=O)c1ccc(cc1)C(=O)C,0.6,17388770
Clc1c(nc(Cl)c(Cl)c1N)C(=O)O,0.3333333333333333,17388775
ClP(Cl)(OCC)=O,0.21875,17388777
S=C(Nc1ccccc1)N,0.5714285714285714,17388780
O(c1ccccc1)CC(=O)O,0.36666666666666664,17388782
c12c3c(ccc1cccc2)cccc3,0.38461538461538464,17388787
Brc1c(Oc2c(Br)cc(Br)cc2)cc(Br)c(Br)c1,0.2127659574468085,17388792
Brc1ccc(cc1)C,0.2564102564102564,17388797
O=C(Nc1ccc(N)cc1)C,0.75,17388803
S(=O)(=O)(O)c1ccc(N)cc1,0.5384615384615384,17388805
O=C(O)c1ccc(NC(=O)C)cc1,0.475,17388806
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0.4782608695652174,17388808
Oc1c(C(CC)C)cccc1,0.2857142857142857,17388813
O=N(=O)c1c(cccc1)CC#N,0.3783783783783784,17388820
O=N(=O)c1c(C(=O)O)cccc1,0.5416666666666666,17388824
O=N(=O)c1c(C(=O)N)cccc1,0.4,17388825
O=N(=O)c1c(C(=O)C)cccc1,0.42857142857142855,17388827
Clc1c(C(F)(F)F)cccc1,0.36363636363636365,17388838
Brc1c(cccc1)C,0.2631578947368421,17388840
S(=O)(=O)(O)c1c(N)cccc1,0.4,17388843
O=C(N(c1ccccc1)c2ccccc2)NC,0.41935483870967744,17388849
O=N(=O)c1ccc(NC)cc1,0.4074074074074074,17388851
OC1(O)C(=O)c2c(C1=O)cccc2,0.2916666666666667,17388857
O(C(=O)C(=C)C)CCCCCC,0.3684210526315789,17388861
O=C1Nc2c(N(c3ncccc31)C4CC4)nccc2C,0.21212121212121213,17388862
N(c1ccccc1)(Cc2ccccc2)CC,0.375,17388863
S(=O)(=O)(NCC)c1ccc(cc1)C,0.3404255319148936,17388864
O(C(=O)C(=C)C)CCCCCCCCCC,0.3684210526315789,17388869
O=C(NCNC(=O)C=C)C=C,0.21212121212121213,17388877
O=Nc1ccc(N(C)C)cc1,0.23404255319148937,17388881
O=C(N(c1ccccc1)CC)N(c2ccccc2)CC,0.3469387755102041,17388884
N(c1ccc(N(C)C)cc1)(C)C,0.28205128205128205,17388885
N(CCCCCCN(C)C)(C)C,0.25,17388886
S(OCCCCOS(=O)(=O)C)(=O)(=O)C,0.19444444444444445,17388889
O(c1c(C(C)(C)C)cc(N(=O)=O)c(c1N(=O)=O)C)C,0.2558139534883721,17388891
O(C(=O)c1c(C(=O)O)cccc1)CC(CCCC)CC,0.525,17388895
S(C(=O)N1CCCCCC1)CC,0.2765957446808511,17388896
O=N(=O)c1cc(C(=O)N)ccc1,0.7,17388901
O(C(=O)c1ccc(cc1)C)C,0.46153846153846156,17388906
O(c1c(OC)ccc(c1)CC=C)C,0.358974358974359,17388908
O(C(=O)c1c(O)cccc1)C,0.7391304347826086,17388914
O(OC(OO)(CC)C)C(OO)(CC)C,0.25,17388919
O(C(=O)c1c(N)cccc1)C,0.7083333333333334,17388922
o1c2c(c(c1)C)CCC(C2)C,0.18055555555555555,17388929
Brc1cc(ccc1)C,0.3548387096774194,17388937
Oc1nnc(O)c2c1c(N)ccc2,0.24390243902439024,17388944
OC(CCC=C(C)C)(C=C)C,0.7857142857142857,17388947
O=C(O)CCCCCCCCCCC,0.37037037037037035,17388953
O1[C@H](CC(OC)=CC1=O)/C=C/c2ccccc2,0.32,17388956
O=C(C1(CC=2C(CCCC2CC1C)(C)C)C)C,0.25,17388966
O(C(=O)/C=C/c1ccccc1)CCC(C)C,0.4090909090909091,17388970
O[C@H]1[C@]2(C(=C(C1)C)[C@@H](CC[C@H]2C)/C=C(/C(=O)O)\C)[H],0.19117647058823528,17388975
ClN(Cl)S(=O)(=O)c1ccc(cc1)C(=O)O,0.4642857142857143,17388982
O=C1/C(/[C@@]2([C@]([C@]3([C@@]([C@@]4(C(CC3)=CC(=O)CC4)C)(CC2)[H])[H])(C1)[H])C)=C\C,0.5918367346938775,17388983
c12c3-c4c(-c1cccc2ccc3)cccc4,0.2631578947368421,17389001
S(C(=O)N(CCC)CCC)CC,0.21739130434782608,17389018
O=C1C2(C(C(C1)CC2)(C)C)C,0.2608695652173913,17389023
N(CCCCC)CCCCC,0.22580645161290322,17389033
c12c(ccc(c1C)C)cccc2,0.3055555555555556,17389035
N(CCCNCCCN)(C)C,0.36363636363636365,17389038
O(C(=O)CCCC(OC)=O)C,0.2857142857142857,17389039
O(C(=O)CCCCC(OC)=O)C,0.2692307692307692,17389040
O(C(=O)C=C)CCOCCOC(=O)C=C,0.2647058823529412,17389049
P(OCC)(OCC)(=O)CC,0.21875,17389051
N(C1CCCCC1)C2CCCCC2,0.23076923076923078,17389055
O(OC(c1ccccc1)(C)C)C(c2ccccc2)(C)C,0.6363636363636364,17389057
ClC(Cl)=COP(OC)(OC)=O,0.16666666666666666,17389058
P(OCc1ccccc1)(OCc2ccccc2)(=O)O,0.45161290322580644,17389061
O(C(=O)c1ccccc1)[C@H]([C@@H](OC(=O)c2ccccc2)C(=O)O)C(=O)O,0.4146341463414634,17389062
S1c2c(Oc3c1cccc3)cccc2,0.23809523809523808,17389063
N(=N/Nc1ccccc1)\c2ccccc2,0.391304347826087,17389064
O=C1[C@]2(C(C)(C)[C@@H](C1)CC2)C,0.2608695652173913,17389071
S1C(=S)N(CN(C1)C)C,0.14814814814814814,17389072
O=C1[C@]([C@H](O)CC2CC(=O)NC(=O)C2)(C[C@H](C[C@@H]1C)C)[H],0.17142857142857143,17389082
c1(/C=C\c2ccccc2)ccccc1,0.4782608695652174,17389099
O(C1C[C@@](O)(C[C@H]([C@H]1O)O)C(=O)O)C(=O)/C=C/c2cc(O)c(O)cc2,0.391304347826087,17389111
O(C1C(=CCC(C1)C(=C)C)C)C(=O)C,0.21311475409836064,17389118
OC1C(=CCC(C1)C(=C)C)C,0.16326530612244897,17389119
O(C(=O)Nc1nc2c([nH]1)cccc2)C,0.4090909090909091,17389123
O(C(COCCC)C)CC(O)C,0.21052631578947367,17389130
Brc1ccccc1,0.42857142857142855,17389135
Oc1c(C(=O)O)ccc(O)c1,0.43243243243243246,17389146
OCCC(CCC=C(C)C)C,0.5483870967741935,17389148
S(Cc1ccccc1)Cc2ccccc2,0.5,17389152
O(C(=O)c1c(O)cccc1)Cc2ccccc2,0.5151515151515151,17389153
c12c3-c4c(-c1cccc2c5c(c3)cccc5)cccc4,0.2777777777777778,17389163
S(=O)(=O)(O)c1ccccc1,0.52,17389167
O=C(n1c2c(nc1NC(OC)=O)cccc2)NCCCC,0.36666666666666664,17389169
O=C1[C@@H]([C@@]2([C@@](C2)(C1)C(C)C)[H])C,0.16326530612244897,17389182
O(C(=O)CCCCCCCC)CC=C,0.35135135135135137,17389193
O(C(=O)c1c(N)cccc1)CC=C,0.7666666666666667,17389195
Oc1c(cc(/N=N/c2ccc(N(=O)=O)cc2)cc1)C(=O)O,0.4358974358974359,17389197
O(c1c(C(=O)O)cccc1)C(=O)C,0.52,17389202
O(C(=O)C)[C@H]1[C@]2(C(=C(C1)C)[C@@H](CC[C@H]2C)/C=C(/C(=O)O)\C)[H],0.20634920634920634,17389203
OC1(C(CC(=O)C=C1C)(C)C)/C=C/C(=C\C(=O)O)/C,0.21666666666666667,17389210
O=N(=O)c1c(N)cc(cc1)C,0.38235294117647056,17389220
Clc1cc2[nH]c(nc2cc1)C,0.27906976744186046,17389222
S(=O)(=O)(O)c1c(O)c(cc(N)c1)C(=O)O,0.32432432432432434,17389226
o1c(C(=O)NCC(=O)O)ccc1CO,0.375,17389230
O=N(=O)c1c(N)cc(N)cc1,0.40625,17389235
N#Cc1ccc(-c2ccc(cc2)CCCCCC)cc1,0.2727272727272727,17389236
O=N(=O)c1c(ccc(c1)C(=O)O)C,0.4857142857142857,17389238
O=N(=O)c1c(N)ccc(c1)C,0.42424242424242425,17389240
Clc1c(N(=O)=O)cc(C(F)(F)F)cc1,0.4857142857142857,17389246
Clc1cc(N(=O)=O)c(N)cc1,0.4838709677419355,17389248
Brc1ccc(-c2ccccc2)cc1,0.6,17389250
O=C1[C@@]2([C@]([C@]3([C@@]([C@@]4(C(CC3)=CC(=O)CC4)C)(CC2)[H])[H])(CC1)[H])C,0.6744186046511628,17389251
NC1CCC(CC2CCC(N)CC2)CC1,0.25925925925925924,17389257
O1/C(/c2c(C1=O)cccc2)=C/CC,0.24324324324324326,17389259
O=N(=O)c1c(cc(cc1)C(=O)O)C,0.4857142857142857,17389263
O=N(=O)c1c(C(=O)O)cccc1C,0.42857142857142855,17389264
Brc1cc(-c2ccccc2)ccc1,0.5,17389273
Clc1cc(Cl)cc(O)c1,0.42857142857142855,17389281
Clc1c(Cl)ccc(O)c1,0.44,17389288
Clc1c(Cl)ccc(N(=O)=O)c1,0.5357142857142857,17389289
Clc1c(Cl)cc(N(=O)=O)cc1Cl,0.4642857142857143,17389295
O=C(O)/C=C/c1ccc(cc1)/C=C/C(=O)O,0.56,17389303
Oc1c(C(C)(C)C)cccc1,0.32142857142857145,17389307
O=C1C(C(=O)c2c1cccc2)C(=O)C(C)(C)C,0.28205128205128205,17389308
O=N(=O)c1c(-c2ccccc2)cccc1,0.46875,17389313
OCCN(CCCC)CCCC,0.2,17389314
O=C(O)c1c(N(=O)=O)cccc1C,0.40540540540540543,17389318
O=N(=O)c1c(c(C(=O)O)ccc1)C,0.41379310344827586,17389320
O=N(=O)c1c(c(N)ccc1)C,0.38235294117647056,17389321
O(C(=O)C(=C(c1ccccc1)c2ccccc2)C#N)CC(CCCC)CC,0.3137254901960784,17389332
O(CC(CCCC)CC)C(=O)C=C,0.2631578947368421,17389334
Clc1cc2c(cc1)cccc2,0.32142857142857145,17389341
Brc1c(-c2ccccc2)cccc1,0.4444444444444444,17389347
Nc1c(-c2ccccc2)cccc1,0.4444444444444444,17389351
s1c2c(nc1N)cccc2,0.3333333333333333,17389352
s1c(nc(c1)CC(=O)O)N,0.2894736842105263,17389358
s1c2c(nc1N)c(ccc2)C,0.20967741935483872,17389361
Clc1c2nc(sc2ccc1)N,0.32142857142857145,17389364
S(=O)(=O)(O)c1cc(N)c(O)cc1,0.5,17389366
Oc1c(cc(O)c(O)c1)C(=O)CCC,0.3023255813953488,17389369
Clc1c(cc(Cl)cc1)C(=O)O,0.5384615384615384,17389382
Clc1c(N)cc(Cl)cc1,0.27586206896551724,17389383
S(=O)(=O)(O)c1cc2c(c(N(=O)=O)cc(N(=O)=O)c2O)cc1,0.35,17389388
