smiles,tanimoto_coefficient,id
Oc1c(C(C)(C)C)cc(O)cc1,0.24324324324324326,4252498
Oc1ccc(C(c2ccc(O)cc2)(CCC(=O)O)C)cc1,0.2857142857142857,4252846
N1(CCNCC1)CCNCc2ncccc2,0.2833333333333333,4253209
s1nc2c(n1)cccc2N,0.26229508196721313,4253248
Brc1cc(C(=O)c2c3c(oc2CC)cccc3)cc(Br)c1O,0.29310344827586204,4253342
O[C@@]1([C@@]2(O)C(O)(O)c3c(C2=O)cccc3)C(O)(O)c4c(C1=O)cccc4,0.2972972972972973,4253540
S(CCN1CCCCC1)C(=N)N,0.28888888888888886,4253684
O1[C@@H](O[C@H]2[C@@H](C=CC=CC(=O)NC[C@@H](CCC=CC=C(CC(=CC2)C)C)C)C)C[C@@H]([C@@H](NC)[C@@H]1C)O,0.15476190476190477,4254403
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)Cc5ncccc5)C2)[H])[H])C(=O)c6ccccc6)Cc7ccccc7)C,0.2708333333333333,4266418
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)Cc5ncccc5)C2)[H])[H])C(=O)c6ccccc6)Cc7ccc(OC)cc7)C,0.29591836734693877,4266420
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)Cc5oc(cc5)C)C2)[H])[H])C(=O)c6ccccc6)Cc7ccc(OC)cc7)C,0.29292929292929293,4266422
Brc1sccc1Cn2c3c([C@@]4([C@@](N(C[C@@]4(C3)[H])C(=O)c5ccccc5)(C(OC)=O)Cc6ccccc6)[H])cc2C(=O)N(C)C,0.23958333333333334,4266427
Fc1c(Cn2c3c([C@@]4([C@@](N(C[C@@]4(C3)[H])C(=O)c5ccccc5)(C(OC)=O)Cc6ccc(OC)cc6)[H])cc2C(=O)N(C)C)ccc(c1F)C,0.2549019607843137,4266430
Fc1cc(Cn2c3c([C@@]4([C@@](N(C[C@@]4(C3)[H])C(=O)c5ccccc5)(C(OC)=O)Cc6ccccc6)[H])cc2C(=O)N(C)C)cc(F)c1F,0.24731182795698925,4266431
Fc1cc(Cn2c3c([C@@]4([C@@](N(C[C@@]4(C3)[H])C(=O)c5ccccc5)(C(OC)=O)Cc6ccc(OC)cc6)[H])cc2C(=O)N(C)C)cc(F)c1F,0.25274725274725274,4266432
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)CCc5ncccc5)C2)[H])[H])C(=O)c6ccccc6)Cc7ccc(OC)cc7)C,0.28865979381443296,4266440
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4cc(OC)c(O)cc4)C2)[H])[H])C(=O)c5ccccc5)Cc6ccc(OC)cc6)C,0.2987012987012987,4266460
Fc1c(Cn2c3c([C@@]4([C@@](N(C[C@@]4(C3)[H])C(=O)c5ccccc5)(C(OC)=O)Cc6ccc(F)cc6)[H])cc2C(=O)N(C)C)ccc(c1F)C,0.25,4266474
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)CCOC)C2)[H])[H])C(=O)c5ccccc5)Cc6ccccc6)C,0.27906976744186046,4266475
O(C(=O)[C@@]1(N(CC=2[C@@]1([C@@H](C(=O)C2)CC(=O)C(=O)N(C)C)[H])C(=O)c3ccccc3)Cc4ccc(OC)cc4)C,0.2875,4266477
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)Cc5cc(OC)c(OC)cc5)C2)[H])[H])C(=O)c6ccccc6)Cc7ccccc7)C,0.2872340425531915,4266484
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)CCc5ncccc5)C2)[H])[H])C(=O)c6ccccc6)Cc7ccccc7)C,0.25274725274725274,4266485
O(C(=O)[C@@]1(N(CC=2[C@@]1([C@@H](C(=O)C2)CC(=O)C(=O)N(C)C)[H])C(=O)c3ccccc3)Cc4ccccc4)C,0.225,4266487
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4oc(cc4)C)C2)[H])[H])C(=O)c5ccccc5)Cc6ccc(OC)cc6)C,0.2777777777777778,4266489
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4ccccc4)C2)[H])[H])C(=O)c5ccccc5)Cc6ccc(OC)cc6)C,0.2777777777777778,4266490
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4ccccc4)C2)[H])[H])C(=O)c5ccccc5)Cc6ccccc6)C,0.26744186046511625,4266495
O(C(=O)[C@@]1(N(C[C@]2([C@@]1([C@@H](C(=O)C2)CC(=O)C(=O)N(C)C)[H])[H])C(=O)c3ccccc3)Cc4ccccc4)C,0.23595505617977527,4266498
Fc1ccc(C[C@]2(N(CC=3[C@@]2([C@@H](C(=O)C3)CC(=O)C(=O)N4CCCC4)[H])C(=O)c5ccccc5)C(OC)=O)cc1,0.2696629213483146,4266500
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2([C@@H](C(=O)C3)CC(=O)C(=O)N4CCCC4)[H])[H])C(=O)c5ccccc5)C(OC)=O)cc1,0.2696629213483146,4266501
Fc1ccc(C[C@]2(N(CC=3[C@@]2([C@@H](C(=O)C3)CC(=O)C(=O)N(C)C)[H])C(=O)c4ccccc4)C(OC)=O)cc1,0.24719101123595505,4266502
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)C[C@H](O)CO)C2)[H])[H])C(=O)c4ccccc4)Cc5ccc(OC)cc5)C,0.2696629213483146,4266503
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)CC(OC)=O)C2)[H])[H])C(=O)c4ccccc4)Cc5ccc(OC)cc5)C,0.26744186046511625,4266505
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)C)C2)[H])[H])C(=O)c4ccccc4)Cc5ccc(OC)cc5)C,0.2804878048780488,4266507
FCCn1c2c([C@@]3([C@@](N(C[C@@]3(C2)[H])C(=O)c4ccccc4)(C(OC)=O)Cc5ccc(OC)cc5)[H])cc1C(=O)N(C)C,0.26744186046511625,4266509
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)CCc4ncccc4)C2)[H])[H])C(=O)c5ccccc5)Cc6ccc(OC)cc6)C,0.25471698113207547,4266510
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2([C@@H](C(=O)C3)CC(=O)C(=O)N(C)C)[H])[H])C(=O)c4ccccc4)C(OC)=O)cc1,0.24444444444444444,4266511
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2(c4c(n(c(c4)C(=O)N(C)C)Cc5oc(cc5)C)C3)[H])[H])C(=O)c6ccccc6)C(OC)=O)cc1,0.2376237623762376,4266514
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2(c4c(n(c(c4)C(=O)N(C)C)Cc5ccccc5)C3)[H])[H])C(=O)c6ccccc6)C(OC)=O)cc1,0.25806451612903225,4266515
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2(c4c(n(c(c4)C(=O)N(C)C)Cc5cc(F)c(F)c(F)c5)C3)[H])[H])C(=O)c6ccccc6)C(OC)=O)cc1,0.24742268041237114,4266516
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2(c4c(n(c(c4)C(=O)N(C)C)Cc5cnc(cc5)C(F)(F)F)C3)[H])[H])C(=O)c6ccccc6)C(OC)=O)cc1,0.24509803921568626,4266520
Fc1ccc(C[C@]2(N(C[C@]3([C@@]2(c4c(n(c(c4)C(=O)N(C)C)CCc5ncccc5)C3)[H])[H])C(=O)c6ccccc6)C(OC)=O)cc1,0.24,4266526
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)CC5CC5)C2)[H])[H])C(=O)c6ccccc6)Cc7ccccc7)C,0.26666666666666666,4266529
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)CCO)C2)[H])[H])C(=O)c5ccccc5)Cc6ccccc6)C,0.2823529411764706,4266539
S(CCn1c2c([C@@]3([C@@](N(C[C@@]3(C2)[H])C(=O)c4ccccc4)(C(OC)=O)Cc5ccccc5)[H])cc1C(=O)N6CCCC6)CCO,0.26373626373626374,4266541
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N4CCCC4)CC(OC)=O)C2)[H])[H])C(=O)c5ccccc5)Cc6ccccc6)C,0.2696629213483146,4266547
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4ncccc4)C2)[H])[H])C(=O)c5ccccc5)Cc6ccc(OC)cc6)C,0.25,4266549
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4ncccc4)C2)[H])[H])C(=O)c5ccccc5)Cc6ccccc6)C,0.2717391304347826,4266550
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)CCO)C2)[H])[H])C(=O)c4ccccc4)Cc5ccc(OC)cc5)C,0.26744186046511625,4266556
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)CCO)C2)[H])[H])C(=O)c4ccccc4)Cc5ccccc5)C,0.26136363636363635,4266557
O(C(=O)[C@@]1(N(C[C@]2([C@@]1(c3c(n(c(c3)C(=O)N(C)C)Cc4nn(c(c4)C)C)C2)[H])[H])C(=O)c5ccccc5)Cc6ccc(OC)cc6)C,0.2549019607843137,4266559
