smiles,tanimoto_coefficient,id
Br/C(=C(/Br)\CO)/CO,0.12,17388688
SC(C(C(C(C)C)(C)C)(C)C)(C)C,0.11904761904761904,17388711
S1C(=S)N(CN(C1)C)C,0.14814814814814814,17389072
S(c1nc(nc(n1)NC(C)C)NC(C)C)C,0.14285714285714285,26747731
O1C2OC(=O)[C@@H]([C@@]23C45[C@]1([C@@]6(O)C(OC(=O)C6C)C4O)C(OC5C(O)C3C(C)(C)C)=O)O,0.14285714285714285,26748451
OC(C(O)CO)C(O)CO,0.1276595744680851,26749548
O(C1C(O)C(O)C(O)C(O)C1O)C,0.14814814814814814,26749678
BrC1(N(=O)=N(=O)C1(C)C)C,0.1111111111111111,26750095
O(C1C2C3C2C4C1C3C(O)(C=CC4)CC=C)C(C)(C)C,0.14084507042253522,26752556
S1C(=S)N(CN(C1)CN(C)C)CN(C)C,0.14473684210526316,4252636
N(CC(C)C)(CC(C)C)CC#N,0.13513513513513514,4252783
[N+]1(CCCC[N+]2(CCCCCCC2)C)(CCCCCCC1)C,0.12903225806451613,4252798
S=C1NCN2CCN(CC2)CNC(=S)C(=S)NCN3CCN(CC3)CNC1=S,0.13953488372093023,4253065
BrC(CN(CC(Br)=C)C)=C,0.11627906976744186,4253105
O=C1NC(=O)NC(=O)C1(CCNCC)CC,0.14814814814814814,4253336
n1nn[nH]c1CCc2nnn[nH]2,0.11363636363636363,4254089
N=1N=C(NNC1c2nnn[nH]2)c3nnn[nH]3,0.10638297872340426,4254090
S1(=O)(=O)N2[C@H]3NS(=O)(=O)N[C@@H]4N1[C@@H](NS(=O)(=O)N[C@H]2CC3)CC4,0.14634146341463414,4254193
O1[C@H](C[N+](C)(C)C)CO[C@@H]1C,0.14,11110872
S1[C@@H](O[C@H](C[N+](C)(C)C)C1)C,0.12727272727272726,11110873
S=C1NCCOCCOCCOCCN1,0.13953488372093023,14735103
O=C1C(=C(C(=O)C(=C1C)C)C)CCCCC#CCCCC#CCO,0.14583333333333334,856019
Brc1c2nn[nH]c2c(Br)c(Br)c1Br,0.14893617021276595,26753256
O1C(NC(C2CC2)C3CC3)=NCC1,0.14925373134328357,11111727
