smiles,tanimoto_coefficient,id
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N[C@@H](Nc2c1)[C@H]3[C@@H]4C[C@H](C3)C=C4,0.14285714285714285,11111009
O1[C@@H]2[C@H]([C@@H]3N(C2)CC[C@H]31)NC,0.14814814814814814,11113185
O1[C@@]23[C@@]4([C@H](OC2=O)C[C@@H]([C@@]45[C@@H]1OC(=O)[C@@H]5O)C(C)(C)C)[C@H](O)[C@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.14634146341463414,11113238
[N+]1(CCCC[N+]2(CCCCCCC2)C)(CCCCCCC1)C,0.13636363636363635,4252798
[N@+]1(CC[C@]2(CC1)C[C@H](CCC2)C)(CCC[N+](C)(C)C)C,0.14035087719298245,4253444
OC(C(C)C)(C(C)C)C(C)C,0.12903225806451613,4253469
S1CC(Cc2c(c(c(c(c2C)C)C)C)CC3(CSC3)C)(C1)C,0.14285714285714285,4253793
n1nn[nH]c1CCc2nnn[nH]2,0.125,4254089
N=1N=C(NNC1c2nnn[nH]2)c3nnn[nH]3,0.08695652173913043,4254090
O1[C@H]([C@H]([C@H](O)[C@@H](O)[C@@H]1C)O)O,0.125,4254091
S1(=O)(=O)N2[C@H]3NS(=O)(=O)N[C@@H]4N1[C@@H](NS(=O)(=O)N[C@H]2CC3)CC4,0.14705882352941177,4254193
S(P(=O)(O)O)C[C@H](N)CCN,0.14893617021276595,4254246
O1[C@H](C[N+](C)(C)C)CO[C@@H]1C,0.13636363636363635,11110872
S1[C@@H](O[C@H](C[N+](C)(C)C)C1)C,0.13333333333333333,11110873
O[C@@H]1[C@H](O)[C@H](O)CN[C@H]1CO,0.13333333333333333,11111114
[N+](CCCCCC[N+](C)(C)C)(C)(C)C,0.14285714285714285,11111255
O1[C@@H](C[C@@H](O)[C@@H]1C)C[N+](C)(C)C,0.125,11111401
NC12C[C@@]3(C[C@](C1)(CC(C2)C3)C)C,0.13953488372093023,11111499
NC12C[C@@]3(C[C@@](C1)(CC(C2)C3)C)C,0.13953488372093023,11112762
Clc1c2c(c(Cl)c(Cl)c1Cl)C[N+](C2)(CC[N+](C)(C)C)C,0.13725490196078433,11113846
O[C@@H]1[C@H](O)[C@@H](O)CN[C@@H]1CO,0.13333333333333333,11114003
O[C@@H]1[C@H](O)[C@H](O)CN[C@@H]1CO,0.13333333333333333,11114004
O1C23C4(C5(C1OC(=O)C5O)C(CC4OC2=O)C(C)(C)C)C(O)C6OC(=O)C(C36O)C,0.14634146341463414,11114166
