smiles,tanimoto_coefficient,id
N[C@H]1[C@@H]([C@@H]2C[C@H]1CC2)C(C)C,0.15217391304347827,11110700
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.1956521739130435,11110789
S(Cc1nc[nH]c1C)CCN/C(=N\C#N)/NC,0.1643835616438356,11110948
O1[C@]2(O[C@H]([C@@H](CC2)C)Cc3oc4c(n3)c(c(NC)cc4)C(=O)O)[C@@H](C[C@@H]([C@@H]1[C@H](C(=O)c5[nH]ccc5)C)C)C,0.16981132075471697,11110980
O[C@H]1[C@@H](N(C[C@H]([C@H]1O)O)C)CO,0.18181818181818182,11111433
O1C(NC(C2CC2)C3CC3)=NCC1,0.13793103448275862,11111726
O1CC=C2[C@@H]3[C@@H]4[C@@H]5[C@@]6(c7c(N5C(=O)C[C@H]41)cc(OC)c(OC)c7)[C@@H](N(CC6)C2)C3,0.1927710843373494,11113150
O[C@]1(C(CC(=O)C=C1C)(C)C)/C=C\C(=C\C(=O)O)\C,0.1891891891891892,11113157
O[C@H]1C2=Nc3c(C[C@@H]2CC1)cccc3,0.19148936170212766,11113181
O1[C@@H]2[C@H]([C@@H]3N(C2)CC[C@H]31)NC,0.16666666666666666,11113185
O1C(=O)[C@H]([C@H]2[C@H]1[C@H]3C(C(=O)C=C3C)=C(CC2)C)C,0.1935483870967742,11113191
O[C@H]([C@H]1[NH+]2C[C@H]([C@H](C1)CC2)C=C)c3c4c(ncc3)cccc4,0.19047619047619047,11113212
O1CCC=C2[C@H]3[C@@H]4[C@@H]5[C@]6([C@H](N(CC6)C2)C3)c7c(N5C(=O)C[C@H]41)cccc7,0.18888888888888888,11113217
O1C(=O)[C@H]([C@@H]2[C@H]3[C@H]4N([C@@H](C3)[C@H]5OC(=O)[C@H](C5)C)CCCC[C@@H]4[C@H]([C@@H]21)CC)C,0.1875,11113218
O1C(=O)[C@H]([C@H]2[C@@H]1[C@H]3C(C(=O)C=C3C)=C(C[C@@H]2O)C)C,0.1774193548387097,11113235
O[C@@H]1[C@]23[C@@H](N(c4c2cccc4)C)[C@@H]5N6[C@@H](C3)[C@@H]1[C@@H](C5)[C@@H]([C@H]6O)CC,0.19402985074626866,11113236
O1C(=O)[C@@]23[C@@]4([C@](O)(C[C@@H]2OC(=O)C3)C(C)(C)C)[C@@H]1OC(=O)[C@H]4O,0.1794871794871795,11113237
O1[C@@]23[C@@]4([C@H](OC2=O)C[C@@H]([C@@]45[C@@H]1OC(=O)[C@@H]5O)C(C)(C)C)[C@H](O)[C@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.1625,11113238
O[C@@]12[C@H]3[C@H]4[C@]5([C@@H]6C[C@@H]([C@@H]([C@H]16)O)[C@H](C2)OC)[C@H]([C@@](CN4CC)(CC[C@@H]5O)C)C3,0.18072289156626506,11113239
O(C(=O)C(CC)(C)C)[C@@H]1[C@@H]2[C@H]([C@H](C=CC2=C[C@@H](C1)C)C)CC[C@H]3OC(=O)C[C@@H](C3)O,0.1951219512195122,11113242
O1[C@]23[C@@]4([C@H](OC2=O)C[C@H]([C@@]45[C@H]1OC(=O)[C@@H]5O)C(C)(C)C)C[C@@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.16901408450704225,11113247
OC\C=C(\C=C/C=C(/C=C\C=1C(CCCC1C)(C)C)\C)/C,0.14705882352941177,11113261
O1CC=C2[C@H]3[C@H]4[C@H]5[C@@]6([C@H](N(CC6)C2)C3)c7c(N5C(=O)C[C@@H]41)cccc7,0.19540229885057472,11113272
O1[C@@]2(O)[C@H](O[C@H]3[C@@H]1[C@@H](NC)[C@H]([C@H]([C@@H]3O)NC)O)O[C@@H](CC2=O)C,0.19696969696969696,11113273
O=C1[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C[C@H](C[C@@H]1C)C,0.18181818181818182,11113282
O1Cc2c3c(nc(c2CC1C)CCCC)CCN(C3)CCC(C)C,0.16483516483516483,26752359
O1N=C(CC12C=CC(=O)C=C2)C(OC(C)(C)C)=O,0.19444444444444445,26752511
O1C(=O)C2(N=C1C3=CCCCC3)CC2,0.1791044776119403,26752535
O1C2OC=C([C@H]3C2C(=CC3)C1)CC(OC)=O,0.19718309859154928,26752543
BrC=1C2(OCCCO2)C=CC(=O)C1,0.18461538461538463,26752555
O(C1C2C3C2C4C1C3C(O)(C=CC4)CC=C)C(C)(C)C,0.16393442622950818,26752556
OC1(C(=O)C=2C(=CC1=O)C=C3N(C2)CCC3)C,0.17567567567567569,26752651
O1C2=C(C3(C(=C1N)C#N)CCC4(OCCO4)CC3)C(=O)CCC2,0.17105263157894737,850433
ClC(Cl)=C(P(=O)(O)O)NC(=O)C(C)(C)C,0.17857142857142858,4244738
S1CCC2(N3CC4(C(=O)C(C3)(CN2C4)C)C)CC1,0.16363636363636364,4247846
O1C2(NC(C1)(CO)CO)CCC(CC2)C(C)(C)C,0.18,4251856
O=C1N(C(=O)C2C1C3CC2C=C3)c4n[nH]cn4,0.1875,4252075
n1c2c(c(nc1N)C)CC(C2)C(=C)C,0.1875,4252256
O(CC(N)(C)C)[C@@H]1[C@@]2(C(C)(C)[C@@H](C1)CC2)C,0.16883116883116883,4252453
O(CC(N(=O)=O)(C)C)[C@@H]1[C@@]2(C(C)(C)[C@@H](C1)CC2)C,0.16,4252456
Clc1cc(C[N@+]2([C@@H](c3c[n+](Cc4cc(Cl)c(Cl)cc4)ccc3)CCC2)C)ccc1Cl,0.1891891891891892,4252478
[N+]1(CCCC[N+]2(CCCCCCC2)C)(CCCCCCC1)C,0.1875,4252798
S=C1NCN2CCN(CC2)CNC(=S)C(=S)NCN3CCN(CC3)CNC1=S,0.16216216216216217,4253065
o1n[n+](cc1O)CC[n+]2noc(O)c2,0.18421052631578946,4253119
N(CC(=C)C)(CC(=C)C)CC#N,0.1794871794871795,4253156
S(=O)(=O)(NCC=C)c1ncnc2[nH]cnc12,0.18181818181818182,4253168
O1[C@@H]2[C@@]3([C@@]([C@@H]1CC2)(CN(C3)CC[N+](C)(C)C)C)C,0.16279069767441862,4253222
N1(C[C@@]2(C(C)(C)[C@H](CC2)C1)C)CCC[N+](C)(C)C,0.16666666666666666,4253223
SC([C@H](N=C(C)C)C(=O)O)(C)C,0.1891891891891892,4253397
O1CC[N+](CCC[N@+]2(C[C@H]3[C@@H]([C@H]4CC[C@@H]3C=C4)C2)C)(CC1)C,0.18032786885245902,4253401
N1(C(N(CCC1)[C@@H](c2ccc(N(C)C)cc2)C#N)c3ccc(N(C)C)cc3)[C@H](c4ccc(N(C)C)cc4)C#N,0.189873417721519,4253436
[N@+]1(CC[C@]2(CC1)C[C@H](CCC2)C)(CCC[N+](C)(C)C)C,0.15384615384615385,4253444
N(c1ccc(-c2ccc(NC3(CCCC3)C#N)cc2)cc1)C4(CCCC4)C#N,0.19642857142857142,4253520
Clc1c2[nH]c3nc4c(nc3c2cc(Cl)c1)cc(c(c4)C)C,0.18333333333333332,4253536
O1[C@]2([C@]3([C@@]4(O)[C@@]15[C@]([C@@]([C@@]4(O)[C@@H]([C@@]3(O)C(C)C)OC(=O)c6[nH]ccc6)(C2)C)(O)CC[C@@H]([C@H]5O)C)C)O,0.19318181818181818,4253594
O=N(=O)C(CCN)(CCN)C,0.18604651162790697,4253616
O1CC=C2[C@H]3[C@@H]4[C@@H](NC(=O)C[C@H]41)[C@]5([C@@H](N(CC5)C2)C3)/C(/C(=O)O)=C\C(=O)O,0.17391304347826086,4253711
OCCCN=C1CCCCC1,0.16666666666666666,4253742
O1CC=C2[C@H]3[C@@H]4[C@@H](NC(=O)C[C@H]41)[C@]5([C@@H](N(CC5)C2)C3)C(=O)O,0.1891891891891892,4253757
S1CC(Cc2c(c(c(c(c2C)C)C)C)CC3(CSC3)C)(C1)C,0.13157894736842105,4253793
s1c(NCNc2scnn2)nnc1,0.1702127659574468,4253820
S1[C@H]([C@H]2NC(=O)N[C@@H]2C1)CCC[C@@H](C(=O)O)C,0.18867924528301888,4253830
O=n1c2nc[nH]c2c(O)nc1N,0.1836734693877551,4253831
O[C@@]1(C(CC(=O)C=C1C)(C)C)/C=C\C(=C\C(=O)O)\C,0.1891891891891892,4253843
FC(F)(F)C1(OC(N[C@@H]1C(=O)NCC(=O)O)(C(F)(F)F)C(F)(F)F)C(F)(F)F,0.19672131147540983,4253888
O(N=C1C(C(C(C1(C)C)(C)C)(C)C)(C)C)CC,0.15789473684210525,4253965
Clc1nc2nc([nH]c2nc1Cl)C(=O)O,0.1956521739130435,4253972
O1CC(N(C1)COC2CCCCC2)(C)C,0.18181818181818182,4254124
Clc1ccc(/C=C/2\c3nc4c(c(c3CC2)[C@H](O)[C@H]5NCCCC5)cc(cc4C)C)cc1,0.19318181818181818,4254134
P(=O)(O)(O)CC(=O)C(C)(C)C,0.1891891891891892,4254181
S1(=O)(=O)N2[C@H]3NS(=O)(=O)N[C@@H]4N1[C@@H](NS(=O)(=O)N[C@H]2CC3)CC4,0.125,4254193
S(P(=O)(O)O)C[C@H](N)CCN,0.18421052631578946,4254246
