smiles,tanimoto_coefficient,id
S(c1ncnc2n(CC(=O)[C@@H]3[C@@]4(CC[C@@H]5[C@@H]([C@@H]4CC3)CCC=6[C@]5(CCC(=O)C6)C)C)cnc21)C,0.19148936170212766,4253546
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.16279069767441862,11110789
O1[C@@]2([C@]3([C@@H]([C@@H]4CCC=5[C@]([C@H]4[C@@H](C3)O)(C=CC(=O)C5)C)C[C@H]2O[C@H]1CCC)C)C(=O)CO,0.15730337078651685,11110860
O(c1cc2c(NC(=O)CC2)cc1)CCCCc3n(nnn3)C4CCCCC4,0.1978021978021978,11110906
O[C@H]1[C@H]2[C@H]([C@@H]3[C@]([C@@H](CC3)C(=O)CO)(C1)C)CCC=4[C@]2(CCC(=O)C4)C,0.18085106382978725,11110926
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)C(=O)C2)CC1)C)C(=O)COC(=O)C,0.18666666666666668,11110933
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N[C@@H](Nc2c1)[C@H]3[C@@H]4C[C@H](C3)C=C4,0.13513513513513514,11111009
O[C@H]1[C@]2([C@@H]([C@H]3[C@@H](c4c(CC3)cc(O)cc4)CC2)CC1)C,0.17647058823529413,11111161
O=C1[C@@]2([C@H]([C@@H]3[C@H](c4c(CC3)cc(O)cc4)CC2)CC1)C,0.19402985074626866,11111162
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)[C@@H](C2)O)CC1)C)C(=O)CO,0.16666666666666666,11111268
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NCNc2c1,0.15789473684210525,11111269
O[C@H]1[C@@H](N(C[C@H]([C@H]1O)O)C)CO,0.1702127659574468,11111433
Clc1c(N(CC2CC2)CCC)nc(nc1Nc3c(Cl)cc(Cl)cc3Cl)C,0.18666666666666668,11111536
O=C([C@H]1[C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)CC2)CC1)C)C,0.18181818181818182,11111592
O=C1[C@H]2[C@@]3([C@@H](CC[C@@H]2[C@@H]4[C@]([C@@H](CC4)C(=O)C)(C1)C)C[C@@H](O)CC3)C,0.18571428571428572,11111636
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)CC2)CC1)C)C(=O)CO,0.19444444444444445,11111729
O=C1NN=C(c2ccc(/N=C(/NC#N)\NC)cc2)[C@H](C1)C,0.18309859154929578,11111797
F[C@]12[C@@H]([C@@H]3[C@]([C@](O)([C@H](O)C3)C(=O)CO)(C[C@@H]1O)C)CCC=4[C@@]2(C=CC(=O)C4)C,0.17045454545454544,11111903
o1c2c3[C@](C4=C(C2=O)[C@@H]5[C@@](C[C@@H]4OC(=O)C)(C(=O)CC5)C)([C@@H](OC(=O)c3c1)COC)C,0.18478260869565216,11111966
O1C=2[C@](c3c1c(c(O)c(c3O)C)C(=O)C)(C(=O)[C@H](C(=O)C2)C(=O)C)C,0.18823529411764706,11113076
O1[C@H]2[C@@H]([C@]3([C@@H]([C@H]4[C@@H]([C@]5(C(=CC4)C[C@@H](CC5)O)C)CC3)C2)C)[C@@H]([C@@]16NC[C@H](CC6)C)C,0.16091954022988506,11113086
O=C(O)[C@@]1([C@@H]2[C@]([C@H]3C(=CC2)C=C(CC3)C(C)C)(CCC1)C)C,0.18309859154929578,11113132
