smiles,tanimoto_coefficient,id
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.16216216216216217,855523
[nH]1c2c(c3c1cccc3)ccnc2,0.24,855536
O=C(O)CC1(CCCCC1)CN,0.23529411764705882,855579
O(Cc1n(c(N(=O)=O)cn1)C)C(=O)N,0.24489795918367346,855618
S(=O)(=O)(CCn1c(N(=O)=O)cnc1C)CC,0.20967741935483872,855690
S1(=O)(=O)NCNc2c1cc(S(=O)(=O)N)c(c2)C(F)(F)F,0.19047619047619047,855883
O=C(O)/C(=C/[C@H]1C=2[C@@]([C@@H](CC1)C)(CCC2C)[H])/C,0.1864406779661017,17388672
P(OCC)(OCC)(OCC)=O,0.23333333333333334,17388682
Br/C(=C(/Br)\CO)/CO,0.12,17388688
SC(C(C(C(C)C)(C)C)(C)C)(C)C,0.11904761904761904,17388711
O=C1C(=C(C)C)CCC(C1)C,0.2222222222222222,17388750
ClP(Cl)(OCC)=O,0.21875,17388777
Brc1c(Oc2c(Br)cc(Br)cc2)cc(Br)c(Br)c1,0.2127659574468085,17388792
O=C1Nc2c(N(c3ncccc31)C4CC4)nccc2C,0.21212121212121213,17388862
O=C(NCNC(=O)C=C)C=C,0.21212121212121213,17388877
O=Nc1ccc(N(C)C)cc1,0.23404255319148937,17388881
S(OCCCCOS(=O)(=O)C)(=O)(=O)C,0.19444444444444445,17388889
o1c2c(c(c1)C)CCC(C2)C,0.18055555555555555,17388929
Oc1nnc(O)c2c1c(N)ccc2,0.24390243902439024,17388944
O[C@H]1[C@]2(C(=C(C1)C)[C@@H](CC[C@H]2C)/C=C(/C(=O)O)\C)[H],0.19117647058823528,17388975
S(C(=O)N(CCC)CCC)CC,0.21739130434782608,17389018
N(CCCCC)CCCCC,0.22580645161290322,17389033
P(OCC)(OCC)(=O)CC,0.21875,17389051
N(C1CCCCC1)C2CCCCC2,0.23076923076923078,17389055
ClC(Cl)=COP(OC)(OC)=O,0.16666666666666666,17389058
