smiles,tanimoto_coefficient,id
Fc1cc(C(=O)N2CCC3(CC2)CN(CCC3)C)ccc1,0.21666666666666667,4238370
O(C(=O)N1C[C@@]2(CN(CC2)C(=O)NC(C)C)CCC1)c3ccccc3,0.20634920634920634,4238711
o1c(C(=O)N2CCC3(CN(c4ccncc4)CCC3)CC2)ccc1,0.16666666666666666,4238982
o1nc(c(C(=O)N2C[C@@]3(CN(CC3)Cc4ccc(cc4)C#N)CCC2)c1C)C,0.16,4239102
o1nc(c(C(=O)N2CCC3(CC2)CCN(c4cc(-c5ccccc5)ccc4)CC3)c1C)C,0.2,4239174
FC(F)(F)c1cc(C(=O)N2C[C@@]3(CN(CC3)C(=O)Nc4cc(ccc4)C#N)CCC2)cc(c1)C(F)(F)F,0.15584415584415584,4239205
O=C(N1C[C@@]2(CN(CCC2)C(=O)COC)CC1)Nc3cc(ccc3)C#N,0.1780821917808219,4239331
s1c(ncc1)CN2CC3(C2)CCN(CC3)C(=O)COC,0.16923076923076924,4239410
O1CCN(c2ncnc3c2cc(-c4c(cccc4)C)cc3)CC1,0.18181818181818182,4239686
O=C(N1C[C@]2(CC1)CNCCC2)NC(C)C,0.16666666666666666,4239858
O1C(=O)[C@H]([C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C(=CC=CC=CC=CC=C[C@@H]([C@@H]1C)O)C)[C@H](O)CCCCC,0.14736842105263157,4252482
O=C(C(=O)O)CCC(=O)O,0.38095238095238093,4252672
S(=O)(=O)(N)c1ccc(cc1)C(=O)O,0.32142857142857145,4252734
S(=O)(=O)(O)c1c2c(cc(S(=O)(=O)O)c1)ccc(O)c2/N=N\c3c4c(ccc3)cccc4,0.17647058823529413,4252996
S(C1=NCCN1)CC(=O)O,0.19230769230769232,4253047
Clc1ccc(NC(NC#N)=N)cc1,0.20833333333333334,4253264
Brc1cc(C(=O)c2c3c(oc2CC)cccc3)cc(Br)c1O,0.2542372881355932,4253342
Cl[C@]12[C@@H]([C@@H]3[C@@]([C@@](O)([C@H](C3)C)C(=O)COP(=O)(O)O)(C[C@@H]1Cl)C)CCC=4[C@]2(C=CC(=O)C4)C,0.12048192771084337,4253393
S1(=O)(=O)c2ccc(NC(=O)CNCCCN3CCN(CCCNCC(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)CNCCCN6CCN(CCCNCC(=O)Nc7ccc1cc7)CC6)cc5)cc4)CC3)cc2,0.17543859649122806,4253442
n1c(nc(nc1N)N)CCCCc2nc(nc(n2)N)N,0.16,4253507
S(c1nnc(O)nc1O)CC(=O)O,0.21568627450980393,4253533
S(c1ncnc2n(CC(=O)[C@@H]3[C@@]4(CC[C@@H]5[C@@H]([C@@H]4CC3)CCC=6[C@]5(CCC(=O)C6)C)C)cnc21)C,0.12790697674418605,4253546
O=C1c2c(-c3c4c(C(=O)c5c(C4=O)cccc5)ccc3N6C(=O)c7c(C6=O)cccc7)c(N8C(=O)c9c(C8=O)cccc9)ccc2C(=O)c%10c1cccc%10,0.16216216216216217,4253602
O=C(O)CC(n1cccc1)CC(=O)O,0.3333333333333333,4253669
S(CCN1CCCCC1)C(=N)N,0.1346153846153846,4253684
S(CC(=O)c1ccccc1)CC(=O)O,0.40476190476190477,4253860
O([C@@H]1c2c(c(O)c3c(c2O)C(=O)c4c(C3=O)cccc4OC)C[C@@](O)(C1)C(=O)CO)[C@@H]5O[C@H]([C@@H]([C@H](C5)N)O)C,0.14,4253933
O1[C@@H](n2c3ncnc(N)c3c(c2NN)C(=O)N)[C@@H](O)[C@H](O)[C@H]1CO,0.15053763440860216,4253983
Clc1nc(SCC(=O)O)nc(Nc2c(c(ccc2)C)C)c1,0.2903225806451613,4254149
O1[C@@]2(O)C[C@@H]([C@H]([C@@H]1C[C@@H](O[C@@H]3O[C@H]([C@@H]([C@H]([C@@H]3O)N)O)C)C=CC=CC=CC=CC=CC=CC=C[C@@H]([C@H]([C@@H]([C@@H](OC(=O)C[C@@H](C[C@@H](CC[C@@H]([C@@H](C[C@@H](C2)O)O)O)O)O)C)C)O)C)C(=O)O)O,0.13793103448275862,4254360
O1[C@@H](O[C@H]2[C@@H](C=CC=CC(=O)NC[C@@H](CCC=CC=C(CC(=CC2)C)C)C)C)C[C@@H]([C@@H](NC)[C@@H]1C)O,0.12,4254403
O=C(O)[C@@H]1CNCCC1,0.15789473684210525,11110662
Fc1cc2c([nH]c(c2)C(=O)O)cc1,0.2127659574468085,11110665
O=C(O)[C@]1(N)C[C@@H](CC1)C(=O)O,0.15151515151515152,11110684
P(=O)(O)(O)CCCCC[C@@H](N)C(=O)O,0.7037037037037037,11110687
S(=O)(=O)(NC(=O)NC1CCCCC1)c2ccc(cc2)C(=O)C,0.36,11110689
O=C(O)[C@]1(N)c2c(CC1)cc(cc2)C(=O)O,0.23684210526315788,11110701
S(c1n(cnc1N(=O)=O)C)c2ncnc3nc[nH]c23,0.10344827586206896,11110740
O=C(O)[C@@H](N)CCCNC(=N)N,0.38235294117647056,11110746
P(=O)(O)(O)CCC[C@@H](N)C(=O)O,0.76,11110747
O(c1c(C(=O)O)cccc1)C(=O)C,0.2903225806451613,11110749
S(=O)(=O)(N)c1sc(nn1)NC(=O)C,0.1951219512195122,11110756
O=C(NCCc1c2c([nH]c1)cccc2)C,0.21052631578947367,11110774
Oc1ncnc2[nH]ncc21,0.1276595744680851,11110781
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.125,11110789
O=C1[C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)CC2)CC1)C,0.13793103448275862,11110799
FC(F)(F)c1c([C@H]2C(=C(NC(=C2N(=O)=O)C)C)C(OC)=O)cccc1,0.19607843137254902,11110814
O1[C@@H](n2c3ncnc(NCc4ccccc4)c3nc2)[C@@H](O)[C@H]([C@@H]1C(=O)NCC)O,0.1590909090909091,11110819
O=C(/C(=N\O)/C)C,0.1724137931034483,11110828
O=C1C=CC(=O)C=C1,0.14285714285714285,11110830
Brc1n[nH]c2c1cccc2N(=O)=O,0.13793103448275862,11110834
O1[C@@]2([C@]3([C@@H]([C@@H]4CCC=5[C@]([C@H]4[C@@H](C3)O)(C=CC(=O)C5)C)C[C@H]2O[C@H]1CCC)C)C(=O)CO,0.1368421052631579,11110860
O1C(=O)c2c([C@@H]1[C@@H]3N(CCc4c3cc5OCOc5c4)C)ccc6OCOc26,0.16417910447761194,11110865
P(=O)(O)(O)CCCN1C[C@@H](NCC1)C(=O)O,0.30952380952380953,11110876
Clc1cc2c3n(nc(n3)-c4occc4)c(nc2cc1)N,0.24561403508771928,11110890
O=C(O)[C@H]1[C@@H](C1)[C@@H](N)C(=O)O,0.27586206896551724,11110894
O1c2c(OCC1)ccc(C(=O)N3CCCCC3)c2,0.26,11110898
O[C@H]1[C@H]2[C@H]([C@@H]3[C@]([C@@H](CC3)C(=O)CO)(C1)C)CCC=4[C@]2(CCC(=O)C4)C,0.15714285714285714,11110926
Clc1c([C@H](c2ccc(Cl)cc2)C(Cl)Cl)cccc1,0.2682926829268293,11110930
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)C(=O)C2)CC1)C)C(=O)COC(=O)C,0.14666666666666667,11110933
O=C(N1c2c(C=Cc3c1cccc3)cccc2)N,0.3448275862068966,11110939
SC[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C,0.23809523809523808,11110941
S(Cc1nc[nH]c1C)CCN/C(=N\C#N)/NC,0.11940298507462686,11110948
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,0.16666666666666666,11110950
