smiles,tanimoto_coefficient,id
o1nc(c(C(=O)N2CCC3(CC2)CCN(c4cc(-c5ccccc5)ccc4)CC3)c1C)C,0.5,4239174
O1CCN(c2ncnc3c2cc(-c4c(cccc4)C)cc3)CC1,0.5535714285714286,4239686
O=C(N1C[C@]2(CC1)CNCCC2)NC(C)C,0.4528301886792453,4239858
n1c(N2CCN(CC2)C)c3c(nc1-c4ccc(N(C)C)cc4)cccc3,0.5454545454545454,4239879
o1cc(-c2ncnc(Nc3ccccc3)c2)cc1,0.5348837209302325,4240280
n1c2c3ncccc3ccc2ccc1,0.3103448275862069,4252490
Nc1ccc(C(c2ccc(N)cc2)=C3C=CC(=N)C=C3)cc1,0.1836734693877551,4252557
S(=O)(=O)(N)c1ccc(cc1)C(=O)O,0.43243243243243246,4252734
OC(c1ccccc1)(c2ccccc2)CCN3CCCCC3,0.358974358974359,4252736
Oc1ccc(C(c2ccc(O)cc2)(CCC(=O)O)C)cc1,0.40540540540540543,4252846
S(=O)(=O)(O)c1c2c(cc(S(=O)(=O)O)c1)ccc(O)c2/N=N\c3c4c(ccc3)cccc4,0.3,4252996
S(C1=NCCN1)CC(=O)O,0.2608695652173913,4253047
N1(CCNCC1)CCNCc2ncccc2,0.26785714285714285,4253209
s1nc2c(n1)cccc2N,0.3076923076923077,4253248
S(c1nnc(O)nc1O)CC(=O)O,0.2608695652173913,4253533
O[C@@]1([C@@]2(O)C(O)(O)c3c(C2=O)cccc3)C(O)(O)c4c(C1=O)cccc4,0.225,4253540
O=C(O)CC(n1cccc1)CC(=O)O,0.3333333333333333,4253669
S(CCN1CCCCC1)C(=N)N,0.2894736842105263,4253684
S(CC(=O)c1ccccc1)CC(=O)O,0.38235294117647056,4253860
N(CCC=C1c2c(CCc3c1cccc3)cccc2)C,0.21568627450980393,4253930
Clc1nc(SCC(=O)O)nc(Nc2c(c(ccc2)C)C)c1,0.29411764705882354,4254149
O(c1c2nc([nH]c2ccc1)-c3ncccc3)C,0.25806451612903225,4254182
O=C(O)C(=Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.28,4254398
O1[C@@H](O[C@H]2[C@@H](C=CC=CC(=O)NC[C@@H](CCC=CC=C(CC(=CC2)C)C)C)C)C[C@@H]([C@@H](NC)[C@@H]1C)O,0.2,4254403
Fc1cc2c([nH]c(c2)C(=O)O)cc1,0.2972972972972973,11110665
Clc1cc2C(N3CCNCC3)=Nc4c(Oc2cc1)cccc4,0.35714285714285715,11110675
O=C(O)[C@]1(N)C[C@@H](CC1)C(=O)O,0.30303030303030304,11110684
S(=O)(=O)(NC(=O)NC1CCCCC1)c2ccc(cc2)C(=O)C,0.35294117647058826,11110689
N1(CC(=C[C@@H]2c3c4c(C[C@H]21)c[nH]c4ccc3)C)C,0.22033898305084745,11110694
N[C@H]1[C@@H]([C@@H]2C[C@H]1CC2)C(C)C,0.13953488372093023,11110700
O=C(O)[C@]1(N)c2c(CC1)cc(cc2)C(=O)O,0.27419354838709675,11110701
S(c1n(cnc1N(=O)=O)C)c2ncnc3nc[nH]c23,0.21212121212121213,11110740
O(c1c(C(=O)O)cccc1)C(=O)C,0.5277777777777778,11110749
S(=O)(=O)(N)c1sc(nn1)NC(=O)C,0.25806451612903225,11110756
Clc1ccc([C@@](O)(CS(=O)(=O)O)CN)cc1,0.2978723404255319,11110761
O=C(NCCc1c2c([nH]c1)cccc2)C,0.5555555555555556,11110774
n1c(nc(nc1N(C)C)N(C)C)N(C)C,0.1794871794871795,11110789
O=C1[C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)CC2)CC1)C,0.5106382978723404,11110799
O1[C@@H](n2c3ncnc(NCc4ccccc4)c3nc2)[C@@H](O)[C@H]([C@@H]1C(=O)NCC)O,0.30864197530864196,11110819
S(=O)(=O)(N)c1c(Oc2ccccc2)c(NCCCC)cc(c1)C(=O)O,0.2647058823529412,11110843
O(c1c(OC)ccc(c1)C[C@H]2NC(=O)NC2)CCCC,0.3157894736842105,11110861
S1c2c(N(c3c1cccc3)C(=O)[C@@H](N(CC)CC)C)cccc2,0.4418604651162791,11110871
P(=O)(O)(O)CCCN1C[C@@H](NCC1)C(=O)O,0.35714285714285715,11110876
Clc1cc2nc(cc(O)c2cc1)C(=O)O,0.30952380952380953,11110880
Clc1ccc([C@@H]2S(=O)(=O)CCC(=O)N2C)cc1,0.22448979591836735,11110888
Clc1cc2c3n(nc(n3)-c4occc4)c(nc2cc1)N,0.29411764705882354,11110890
Clc1ccc(S(=O)(=O)NC(=O)NCCC)cc1,0.38636363636363635,11110918
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)C(=O)C2)CC1)C)C(=O)CO,0.2647058823529412,11110928
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)C(=O)C2)CC1)C)C(=O)COC(=O)C,0.24675324675324675,11110933
O=C(N1c2c(C=Cc3c1cccc3)cccc2)N,0.25,11110939
SC[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C,0.2962962962962963,11110941
S(=O)(O)C[C@@H](N)C(=O)O,0.36666666666666664,11110947
S(Cc1nc[nH]c1C)CCN/C(=N\C#N)/NC,0.20253164556962025,11110948
N1(C(c2ccccc2)c3ccccc3)CCN(CC1)C/C=C\c4ccccc4,0.27450980392156865,11110956
Clc1cc2N=C(N3CCN(CC3)C)c4c(Nc2cc1)cccc4,0.36666666666666664,11110967
O1[C@]2(O[C@H]([C@@H](CC2)C)Cc3oc4c(n3)c(c(NC)cc4)C(=O)O)[C@@H](C[C@@H]([C@@H]1[C@H](C(=O)c5[nH]ccc5)C)C)C,0.17857142857142858,11110980
O(C[C@](COC(=O)N)(CCC)C)C(=O)NC(C)C,0.26,11110998
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)N[C@@H](Nc2c1)[C@H]3[C@@H]4C[C@H](C3)C=C4,0.15,11111009
Oc1cc([C@H](N)C(=O)O)cc(O)c1,0.3333333333333333,11111063
Clc1cc2S(=O)(=O)NC(=Nc2cc1)C,0.2857142857142857,11111110
Oc1c(C(C)C)cccc1C(C)C,0.3,11111121
O=C(NC)c1ncc2[nH]c3c(c2c1)cccc3,0.26785714285714285,11111124
O(c1cc(C(=O)N(CC)CC)ccc1O)C,0.475,11111130
O=C1[C@@]2([C@H]([C@@H]3[C@H](c4c(CC3)cc(O)cc4)CC2)CC1)C,0.4074074074074074,11111162
O(CC(c1ccccc1)COC(=O)N)C(=O)N,0.38461538461538464,11111171
Fc1cc2c(-n3c(c(nc3)C(OCC)=O)CN(C2=O)C)cc1,0.2465753424657534,11111184
O=C(O)CC1(CCCCC1)CN,0.22727272727272727,11111218
O(c1ccc(CNC(=O)/C=C\c2cc3c([nH]cc3CCN(C)C)cc2)cc1)C,0.32954545454545453,11111239
S(=O)(=O)(N1[C@@H](CNCC1)C)c2c3c(ccc2)cncc3,0.25675675675675674,11111243
O[C@]1([C@]2([C@@H]([C@H]3[C@@H]([C@]4(C(CC3)=CC(=O)CC4)C)[C@@H](C2)O)CC1)C)C(=O)CO,0.27941176470588236,11111268
[nH]1c2c(c3c1cccc3)ccnc2C,0.24390243902439024,11111276
Oc1cc2c(c[nH]c2cc1)C[C@H](N)C(=O)O,0.4117647058823529,11111290
O=C(c1c2n(nc1C(C)C)cccc2)C(C)C,0.23404255319148937,11111307
Ic1[nH]c2c(c1CCNC(=O)C)cc(OC)cc2,0.35294117647058826,11111317
o1nc(O)cc1[C@H](N)C(=O)O,0.3,11111320
O=C1N(c2c(O)cccc2)CC=C(N1)c3cc(N(=O)=O)ccc3,0.2692307692307692,11111340
O=C(O)[C@H]1NC[C@H]([C@@H]1CC(=O)O)C(=C)C,0.5526315789473685,11111346
Oc1c2c(nc(c1)C(=O)O)cccc2,0.42857142857142855,11111352
O=C(N[C@@H]1C=C2c3c4c(C[C@@H]2N(C1)C)c[nH]c4ccc3)N(CC)CC,0.24050632911392406,11111357
Clc1ccc(C2(O)CCN(Cc3c4c([nH]c3)cccc4)CC2)cc1,0.4126984126984127,11111363
