smiles,tanimoto_coefficient,id
N[C@H]1[C@@H]([C@@H]2C[C@H]1CC2)C(C)C,0.13953488372093023,11110700
O1C(=O)[C@@]23[C@@]4([C@](O)(C[C@@H]2OC(=O)C3)C(C)(C)C)[C@@H]1OC(=O)[C@H]4O,0.1368421052631579,11113237
O1[C@]23[C@@]4([C@H](OC2=O)C[C@H]([C@@]45[C@H]1OC(=O)[C@@H]5O)C(C)(C)C)C[C@@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.1411764705882353,11113247
O1C2CC3(O)CC(C1=O)CC(C3)C2,0.13559322033898305,4245335
Fc1cc2n(=O)c3c(n(=O)c2cc1F)CCCC3,0.1320754716981132,4245358
O(CC(N)(C)C)[C@@H]1[C@@]2(C(C)(C)[C@@H](C1)CC2)C,0.14545454545454545,4252453
O(CC(N(=O)=O)(C)C)[C@@H]1[C@@]2(C(C)(C)[C@@H](C1)CC2)C,0.14925373134328357,4252456
[N+]1(CCCC[N+]2(CCCCCCC2)C)(CCCCCCC1)C,0.1276595744680851,4252798
S=C1NCN2CCN(CC2)CNC(=S)C(=S)NCN3CCN(CC3)CNC1=S,0.14705882352941177,4253065
BrC(CN(CC(Br)=C)C)=C,0.1388888888888889,4253105
o1n[n+](cc1O)CC[n+]2noc(O)c2,0.14583333333333334,4253119
o1n[n+](cc1O)CCCC[n+]2noc(O)c2,0.14,4253120
[N@+]1(CC[C@]2(CC1)C[C@H](CCC2)C)(CCC[N+](C)(C)C)C,0.12903225806451613,4253444
OC(C(C)C)(C(C)C)C(C)C,0.14285714285714285,4253469
S1CC(Cc2c(c(c(c(c2C)C)C)C)CC3(CSC3)C)(C1)C,0.11666666666666667,4253793
n1nn[nH]c1CCc2nnn[nH]2,0.11475409836065574,4254089
N=1N=C(NNC1c2nnn[nH]2)c3nnn[nH]3,0.09302325581395349,4254090
S1(=O)(=O)N2[C@H]3NS(=O)(=O)N[C@@H]4N1[C@@H](NS(=O)(=O)N[C@H]2CC3)CC4,0.11428571428571428,4254193
NC12CC3CC(C1)CC(C2)C3,0.13157894736842105,11110715
NC12C[C@@]3(C[C@](C1)(CC(C2)C3)C)C,0.13953488372093023,11111499
P([O-])(=O)(C1=CC[NH2+]CC1)C,0.13333333333333333,11111850
O1[C@@]23[C@]4([C@H](OC2=O)C[C@H]([C@@]45[C@H]1OC(=O)[C@@H]5O)C(C)(C)C)C[C@@H]6[C@]3(O)[C@@H](C(O6)=O)C,0.1411764705882353,11112621
NC12C[C@@]3(C[C@@](C1)(CC(C2)C3)C)C,0.13953488372093023,11112762
Clc1c2c(c(Cl)c(Cl)c1Cl)C[N+](C2)(CC[N+](C)(C)C)C,0.14035087719298245,11113846
o1nc(c\2c1CCC/C2=N/O)CCC,0.1388888888888889,14723964
